"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"134728_at",-0.089326488084225,4.57028656406198,-3.12965122455501,0.0018673171196415,0.115082207170542,-1.51375292469839
"660_at",0.105248269815157,4.71665383918012,3.12859119539477,0.00187391612254205,0.115247797607445,-1.51685612071459
"51225_at",-0.0766576032196936,8.06622575978942,-3.12743980102037,0.00188110825149363,0.115281685233629,-1.52022564845967
"29914_at",-0.0476236057090291,7.35872933199154,-3.12717141143212,0.00188278838641488,0.115281685233629,-1.52101091399213
"8631_at",-0.0937377472155582,8.47191622969485,-3.12602959084853,0.00188995172200633,0.115281685233629,-1.52435098183
"54090_at",-0.0903470154198043,3.37384808952623,-3.12544453434891,0.00189363186217793,0.115281685233629,-1.52606194539369
"117157_at",-0.14740584718512,7.75812758811128,-3.12508439038669,0.0018959005334846,0.115281685233629,-1.52711501341055
"2941_at",-0.110067952325977,4.29864025582169,-3.12475987919255,0.00189794688680233,0.115281685233629,-1.52806379132591
"28568_at",-0.117186603976707,7.5526729772617,-3.12250961940762,0.00191219301741205,0.115846418926867,-1.53464032061148
"9605_at",0.0653727262072199,6.79943345143598,3.12192036147873,0.00191593978586584,0.115846418926867,-1.53636171785052
"284367_at",-0.14331233453032,5.56355004409992,-3.12057419074405,0.00192452474246908,0.115846418926867,-1.54029311864111
"56101_at",-0.103213741050685,4.10575544384264,-3.12030964692814,0.00192621598356214,0.115846418926867,-1.54106551074101
"105369748_at",0.0844346119796806,6.27549200616965,3.1202016624189,0.00192690672711785,0.115846418926867,-1.54138077658709
"55002_at",0.0761047204022128,6.92638227825354,3.11867638726997,0.0019366878517589,0.116197326731091,-1.54583277660775
"100130705_at",-0.104909008230629,4.2724934072894,-3.11372822067775,0.00196873471100038,0.117879991567806,-1.5602612677284
"29952_at",-0.0524099849937992,8.19099208371359,-3.11249599906798,0.00197679081693909,0.118122273176894,-1.56385093422889
"284403_at",-0.0669169741690605,5.08614347724124,-3.10915075523043,0.00199881494601882,0.119196537438803,-1.57358934575229
"1071_at",0.0697468216476674,4.79035685798843,3.10733983734864,0.00201083157297682,0.119253681336756,-1.57885697648489
"128869_at",-0.0548120458270021,7.08615774332877,-3.10691097149478,0.00201368710484137,0.119253681336756,-1.58010404008808
"26873_at",0.0729545698047663,5.94769235157547,3.10684892260756,0.00201410055609059,0.119253681336756,-1.58028445331389
"101927439_at",0.152515515149076,2.44853249886651,3.10656915726807,0.00201596569149342,0.119253681336756,-1.58109785575396
"79066_at",-0.0590449249136979,6.23850041721134,-3.10542586260998,0.00202360433333838,0.119443375930999,-1.5844211955642
"100996567_at",-0.128715529079067,6.9569630826372,-3.10487689666038,0.00202728157661494,0.119443375930999,-1.5860165199256
"80204_at",0.0677597065258601,7.74236937454569,3.10333650106761,0.00203763278086584,0.119613114078227,-1.59049155363092
"55647_at",0.0895964300099997,6.43906513388598,3.10228894363077,0.00204469996854127,0.119613114078227,-1.59353362200263
"26240_at",-0.0463867730637997,4.75665351334027,-3.10215597674212,0.0020455986216865,0.119613114078227,-1.59391968282281
"6839_at",-0.0429854478425914,5.86305758313043,-3.10145343205534,0.00205035279002397,0.119613114078227,-1.59595921387419
"5051_at",-0.0471721240699421,6.77154612963073,-3.10143699781169,0.00205046412334107,0.119613114078227,-1.59600691822821
"84818_at",0.0543655158183204,5.56474002954146,3.1005862555048,0.00205623505968373,0.11965291222952,-1.59847607315809
"28717_at",-0.132383571532434,9.74306819723228,-3.09852759150815,0.00207026174894083,0.11965291222952,-1.60444836698335
"256435_at",0.0858545842495925,4.65056704562178,3.09753840631422,0.00207703283339435,0.11965291222952,-1.60731669836284
"107985451_at",0.0850073809456677,4.02460175974929,3.09570703472171,0.00208962260976736,0.11965291222952,-1.6126248011388
"5479_at",-0.0545502401485364,10.4965746096001,-3.09531444434153,0.0020923306004641,0.11965291222952,-1.61376230667749
"51366_at",0.0556652696525131,7.49428409201005,3.09486061257724,0.00209546504362439,0.11965291222952,-1.61507708349584
"6532_at",0.0822077630187577,5.24245162363343,3.09477817796449,0.00209603485165666,0.11965291222952,-1.6153158815656
"26091_at",0.0662697519505167,7.51896142437723,3.09466159999369,0.00209684091028483,0.11965291222952,-1.61565357635803
"107986433_at",0.1383035969191,5.49940475967249,3.0942442183689,0.00209972916448614,0.11965291222952,-1.61686251819797
"11094_at",-0.0826333758953197,5.84652460749199,-3.09421197149908,0.00209995246305921,0.11965291222952,-1.61695591446287
"51088_at",0.0680840649445213,6.10854757434829,3.09372781149816,0.00210330773426843,0.11965291222952,-1.61835807013285
"100289061_at",0.0843537825313383,6.55810626844424,3.09366536626949,0.00210374084418185,0.11965291222952,-1.61853889990685
"27347_at",-0.0950980257315364,8.24472894214416,-3.09209823199694,0.00211463714388505,0.11965291222952,-1.62307588773085
"57700_at",0.0666971522589743,8.01624061609863,3.09173614334305,0.00211716212458123,0.11965291222952,-1.62412385306116
"26152_at",-0.0638960573995162,6.68846958885132,-3.09153303674418,0.00211857967774021,0.11965291222952,-1.62471163753819
"10643_at",0.0721081344479664,5.22288871115552,3.09132585216166,0.00212002659239927,0.11965291222952,-1.62531118557292
"9391_at",-0.0368501838473168,8.24292807992098,-3.09130176722558,0.00212019485331509,0.11965291222952,-1.62538087975547
"3845_at",0.0580820035968685,7.59117442341183,3.09066544742716,0.00212464473072768,0.119674778436915,-1.62722199998063
"11065_at",0.0629490385756133,5.3640386323338,3.09004689736417,0.00212897857724897,0.119690037990797,-1.62901135841043
"199990_at",-0.0532502111785758,5.76628489688175,-3.08786625932509,0.00214432209701827,0.119934279415237,-1.6353168380393
"9753_at",-0.0835976679486102,4.56295093335338,-3.08781092399028,0.00214471277067037,0.119934279415237,-1.6354767890142
"9585_at",-0.107995066861145,4.35649297718547,-3.0874503849029,0.00214725982066832,0.119934279415237,-1.63651888749488
"107987141_at",-0.115616367092232,6.08390787653033,-3.08711835687698,0.00214960791375286,0.119934279415237,-1.63747847506613
"53838_at",-0.0466386142372151,7.29463945982458,-3.08551011023364,0.00216101485787424,0.120342791489825,-1.64212504114843
"64432_at",-0.0555359657462812,6.7381587287708,-3.08344436419463,0.00217574844270152,0.120934666742536,-1.64809002593843
"286006_at",0.11614700592593,5.94735562151522,3.082539859425,0.00218222871005343,0.121045596626968,-1.6507006445313
"285600_at",0.119864385945325,7.23078660382764,3.08201988067041,0.00218596209666136,0.121045596626968,-1.65220109714458
"92249_at",-0.0653349387396344,7.69747550968005,-3.07757066644531,0.00221814794560911,0.122029029252692,-1.66502987649397
"51744_at",-0.065504206886715,6.7016887310311,-3.07728926466079,0.00222019820139658,0.122029029252692,-1.66584066951653
"28653_at",-0.125237765677729,7.66952256804385,-3.07638738648702,0.00222678091340989,0.122029029252692,-1.6684387418072
"7049_at",-0.134882058571046,7.75807198766033,-3.07585607800791,0.00223066727269086,0.122029029252692,-1.66996896022212
"51742_at",0.0676000141319844,7.61896042879289,3.07578858563504,0.00223116140499171,0.122029029252692,-1.67016332652528
"3987_at",0.0708959870191941,7.48461139972813,3.07573427056548,0.00223155913531333,0.122029029252692,-1.67031974152514
"374897_at",0.0732688509905286,4.95450354468361,3.0750834878076,0.00223632966330823,0.122029029252692,-1.67219364198702
"153222_at",0.0634805302785885,8.45785337366293,3.07501114065305,0.00223686057898957,0.122029029252692,-1.67240193904397
"100271722_at",-0.0715744598328837,5.11192929884278,-3.07380403364568,0.00224573598381347,0.122131572182089,-1.67587666924625
"29994_at",0.088081607067468,7.77053142509281,3.07253429484137,0.00225510682896739,0.122131572182089,-1.67953028164392
"51530_at",-0.0431938715340289,5.30299850026182,-3.07245934003003,0.00225566112778169,0.122131572182089,-1.67974591541131
"25813_at",-0.0545386768330094,7.43077359507757,-3.07215943313357,0.00225788022469369,0.122131572182089,-1.68060865233304
"55775_at",-0.0555101989298995,7.40489588282437,-3.07188668177214,0.00225990013252623,0.122131572182089,-1.68139320150884
"112268029_at",0.0757762488082087,2.53227082247043,3.07138562304265,0.00226361514007333,0.122131572182089,-1.68283428648934
"9821_at",0.0981906478655,7.00740704368343,3.07047220780592,0.0022704019383546,0.122273803842757,-1.68546076359562
"100506639_at",-0.0665088659930163,6.85968482855607,-3.0688122529186,0.00228278353274633,0.122716277538639,-1.69023196424776
"28610_at",-0.109992467177741,6.02780367822342,-3.06684600429048,0.00229753005940234,0.123278991095046,-1.69588035255361
"84269_at",-0.0489549400418463,6.57842010983978,-3.06630262416806,0.00230162073058404,0.123278991095046,-1.69744069532169
"6282_at",0.0489416658997073,9.38523274370838,3.06522800160875,0.00230973041448455,0.123488835354447,-1.70052574863703
"100302112_at",0.0976698241389344,4.94649247941505,3.06398857555489,0.00231911640104804,0.123686311341676,-1.70408264013664
"57475_at",0.0676682335845261,4.39055793252544,3.06363226309999,0.00232182118102946,0.123686311341676,-1.7051049272533
"4336_at",0.0623717778370449,3.11064203107739,3.06272816167216,0.00232869726105847,0.123828687028017,-1.70769835183845
"90134_at",0.0691022692978464,3.76981657115355,3.06183348649047,0.00233552006690981,0.123910488180684,-1.71026401669862
"1908_at",0.0605620870529573,4.99666996208259,3.06142412299221,0.00233864799987984,0.123910488180684,-1.71143771163472
"105374582_at",0.0865840130998209,3.4789170380048,3.05911018598271,0.00235640120668791,0.12462697154007,-1.71806922923635
"9681_at",-0.0413575784711162,6.9197467307339,-3.05855648977592,0.00236066764635462,0.124628867731113,-1.71965535762107
"938_at",0.187051002762267,5.24169222139303,3.05740022149821,0.00236960002680166,0.12487664971297,-1.72296673981047
"644694_at",-0.126341233619724,4.70244108726022,-3.0519598358895,0.00241204621229865,0.126514549947517,-1.73853113286086
"9214_at",-0.0918221094051809,9.95118238149292,-3.05180128952439,0.00241329360717437,0.126514549947517,-1.7389843204332
"56902_at",-0.0551623034209563,5.14659542594217,-3.05137043695549,0.00241668641832361,0.126514549947517,-1.7402157519898
"112885_at",0.0549331276969828,5.35696369540215,3.04976766202602,0.00242934619855558,0.126514549947517,-1.74479522713038
"64089_at",0.113574950796279,5.48461553423629,3.04882011065866,0.00243685920550744,0.126514549947517,-1.74750150421532
"149699_at",-0.11820813322256,4.14164155557963,-3.04811962538601,0.00244242696933106,0.126514549947517,-1.74950162507445
"284067_at",0.0852935628983923,3.38056051495572,3.04778692892199,0.00244507547620166,0.126514549947517,-1.75045143130945
"5790_at",-0.102543654876055,10.268010979692,-3.04698591476629,0.0024514629560804,0.126514549947517,-1.75273781839309
"9034_at",0.0732928848618377,5.74712691389925,3.04681062960367,0.00245286276396039,0.126514549947517,-1.75323806963351
"9368_at",-0.0605363219178537,9.56462641352354,-3.04667699105369,0.002453930479656,0.126514549947517,-1.75361944594406
"11342_at",0.0661172384686336,9.36051305423528,3.04630071293411,0.00245693907613045,0.126514549947517,-1.75469317859241
"8665_at",-0.078962643061858,10.305569444062,-3.04598345248798,0.00245947841798786,0.126514549947517,-1.75559840212537
"105373853_at",0.104661366647548,3.18064792808177,3.04561091247858,0.00246246329170185,0.126514549947517,-1.75666123697647
"154791_at",-0.0704134110618921,5.01636412577946,-3.04488955168992,0.00246825245298157,0.126514549947517,-1.75871888358554
"84056_at",-0.0719954107491778,4.91705994419955,-3.04449709233515,0.00247140731649252,0.126514549947517,-1.75983815899202
"84617_at",0.0854385739485737,6.00610175383455,3.04447366588681,0.00247159575175589,0.126514549947517,-1.75990496574307
"8924_at",-0.060155773662981,5.94032905016197,-3.04369975351289,0.00247782828975686,0.126514549947517,-1.76211170634736
"1994_at",-0.0482483356574444,7.74740463062889,-3.04368059017737,0.0024779828004928,0.126514549947517,-1.76216634204297
"166929_at",0.0715118273625839,5.38215619396318,3.0421553531903,0.00249030893635726,0.1269238943878,-1.766513818948
"391365_at",0.0629804596091055,2.48084164099422,3.04146599919624,0.00249589836805433,0.126956618149815,-1.76847804305845
"2534_at",-0.071900777727383,8.95837231968438,-3.04101391684319,0.00249957020017287,0.126956618149815,-1.76976596141901
"51604_at",-0.044278288931788,8.60585969968236,-3.03899672061302,0.00251601445646208,0.127250951570935,-1.77551043474284
"64789_at",-0.052972271718929,5.37952339808048,-3.03898029733896,0.00251614874616317,0.127250951570935,-1.77555718917754
"6332_at",-0.0471083390860764,2.42658190356076,-3.03841155867772,0.00252080326485796,0.127250951570935,-1.77717614804797
"152485_at",-0.0696857211230998,6.7787068087845,-3.03818696146924,0.0025226435288851,0.127250951570935,-1.77781540163514
"107984528_at",-0.16345521283873,3.50969364822888,-3.03719026880648,0.00253082493606064,0.127418731377682,-1.78065166502518
"54893_at",0.0542579357027097,8.99777545762916,3.03672891738404,0.00253462020392145,0.127418731377682,-1.78196421976857
"101929541_at",0.118543182342591,3.86410267551958,3.03593033702902,0.00254120200503335,0.127531975922108,-1.78423574716134
"550_at",-0.052236338197436,9.51140654168735,-3.03282784968272,0.00256692143947248,0.128500838773323,-1.79305521406004
"4063_at",-0.0676835859675379,8.26598339508151,-3.0325505758879,0.0025692316113068,0.128500838773323,-1.79384300256575
"50636_at",-0.0774533154506852,4.97949866102245,-3.03092892778339,0.00258278100363965,0.128959568790204,-1.7984490382601
"84285_at",-0.0361431549027534,7.34297864715445,-3.02953283819042,0.00259449826614473,0.129238773779032,-1.80241252194031
"57551_at",0.0457903626064111,8.12661071985704,3.02921804589946,0.00259714702050941,0.129238773779032,-1.80330597250062
"1477_at",-0.049571063415349,7.20987678265257,-3.02826330715809,0.00260519565130784,0.129420672330317,-1.80601519007116
"130271_at",-0.112435104237269,3.40295628056462,-3.02741758811194,0.0026123443309037,0.129557326000155,-1.80841436486687
"7297_at",0.0484170268689508,7.48355744791511,3.02590068492107,0.00262521148507571,0.129639258937128,-1.81271597894462
"5859_at",-0.056112022149533,8.64501375946171,-3.02539428338426,0.00262951997048862,0.129639258937128,-1.81415156634055
"6472_at",-0.0509108095037576,7.50921148996925,-3.02534649874302,0.00262992685892367,0.129639258937128,-1.81428701817206
"200185_at",-0.0558715827490714,9.12699124688955,-3.02515018746652,0.00263159906461192,0.129639258937128,-1.81484346674064
"3824_at",-0.137362355689175,7.88775931880358,-3.02396859909997,0.00264168461029562,0.129918842962769,-1.81819197452798
"114885_at",0.0600487129802641,7.99287234579591,3.02218402016383,0.00265698425388602,0.130408710638843,-1.82324692592456
"168455_at",0.0757988533754058,6.76158149082864,3.02096226227043,0.0026675055088043,0.130408710638843,-1.82670599805801
"55070_at",-0.0425708799132032,6.3523015978187,-3.02093261756014,0.00266776127045992,0.130408710638843,-1.8267899122813
"23157_at",-0.0765011667975515,10.1587089625826,-3.02028680559282,0.00267333863943612,0.130408710638843,-1.82861779353037
"10748_at",-0.108112944542333,5.5672602814074,-3.01992863467154,0.00267643648715918,0.130408710638843,-1.82963138539661
"105369957_at",-0.112417391434173,5.24801593093741,-3.01957345934414,0.00267951167616659,0.130408710638843,-1.83063638636553
"29928_at",-0.0510758784017327,7.57891737771171,-3.01921336463112,0.00268263276578087,0.130408710638843,-1.8316551916653
"79854_at",-0.28728590937869,4.66819877791391,-3.01809150022858,0.00269237781181096,0.13066681706448,-1.83482850368642
"54532_at",0.114077235696742,5.95143725951487,3.01700188950264,0.00270187375046434,0.130912004629818,-1.83790950196672
"3008_at",-0.101388802757969,10.7939777452053,-3.01490070390306,0.00272027230471798,0.131530244134974,-1.84384783591717
"440073_at",0.0787138639022297,5.01823504133345,3.01452624295178,0.00272356322082672,0.131530244134974,-1.84490571504838
"84674_at",0.0770022444838788,5.96663914795379,3.01357780619807,0.0027319148075447,0.131717640450834,-1.84758455426137
"25836_at",0.0604870259605332,8.46894034938681,3.01260927801641,0.00274046753470997,0.131782332727267,-1.8503193083548
"100129066_at",0.0899120055801732,4.63851177457832,3.01241304342076,0.00274220340004124,0.131782332727267,-1.85087329744681
"6004_at",0.060524154111242,5.64546967745017,3.01105706937467,0.00275422573947317,0.131947904173648,-1.8547003979826
"284998_at",0.0701853458875666,3.13762624440155,3.01071599453349,0.00275725737293021,0.131947904173648,-1.85566278776489
"26505_at",-0.0472939701009926,7.35142007595255,-3.00952161655617,0.00276789769090667,0.131947904173648,-1.859032067383
"7541_at",-0.0547311080499217,6.94561470487111,-3.00936878536845,0.00276926192595963,0.131947904173648,-1.85946310401827
"55069_at",-0.0291308804275077,8.66019562506763,-3.00911882509411,0.00277149450414193,0.131947904173648,-1.86016803298508
"79697_at",-0.0522227246916538,7.09213267419252,-3.00900374541988,0.00277252291943,0.131947904173648,-1.86049255768979
"55122_at",0.0462962787238886,8.76590552581057,3.00719716035621,0.00278871346793179,0.132335114380854,-1.86558557013639
"51386_at",-0.0737856132063203,9.56559278471232,-3.00709368399205,0.00278964343767644,0.132335114380854,-1.86587719558732
"22955_at",-0.0456755140847203,7.12031563114936,-3.00618673197975,0.00279780662841554,0.132508979849668,-1.86843282979461
"2591_at",0.0893944516528481,6.4728034843772,3.00488391434181,0.00280957119344858,0.13264715536152,-1.87210265303325
"4712_at",0.0675104889490178,5.35888535004579,3.00486640392959,0.00280972962237648,0.13264715536152,-1.87215196661198
"80740_at",0.0690429530390492,5.33447116679033,3.00182009959303,0.00283741659066697,0.133739928551133,-1.88072691151354
"10469_at",-0.0428754043661109,5.86226268968808,-2.99948325502039,0.00285882466270432,0.134478182434745,-1.88729917449749
"23245_at",0.0519749814210494,5.04951350724146,2.9991152786061,0.00286220918519248,0.134478182434745,-1.8883336436921
"10087_at",0.0658378166419588,7.8198937501305,2.99798617555005,0.00287261721706237,0.134605702711756,-1.89150706204133
"2273_at",0.0845122954976546,5.37743135531638,2.99782975632003,0.00287406181491886,0.134605702711756,-1.89194659829988
"5218_at",0.0877604622535887,6.9418960951604,2.9963191545543,0.00288804714664638,0.134853529816337,-1.89619024158707
"79810_at",-0.0642973793246645,4.96958633552208,-2.99626941671133,0.00288850868373362,0.134853529816337,-1.89632993229607
"219927_at",-0.0608151823825119,6.49278723715655,-2.99404339014509,0.00290923416653797,0.135606217265889,-1.90257954195358
"54847_at",-0.0743780529714503,7.90983517808682,-2.99145932167425,0.0029334639731929,0.136519613248483,-1.9098287798133
"23186_at",0.0663227732767431,7.96826546617341,2.99065601920151,0.00294103379584043,0.136641701647139,-1.9120811091873
"5473_at",0.177621029706153,10.076669769111,2.9901973439969,0.00294536408384308,0.136641701647139,-1.9133668998661
"115548_at",0.085275746797102,8.07022746596238,2.9889213719261,0.00295744108471874,0.136986253010581,-1.91694280078716
"163590_at",0.0610321389782609,7.1585149821206,2.988332445647,0.00296303051597117,0.137029695400305,-1.91859276846499
"150776_at",-0.0602524155032625,6.87382923774887,-2.98570732060924,0.00298806310758263,0.137798489592706,-1.92594367123078
"171546_at",0.0636580027750909,5.72428923478222,2.98560845541423,0.00298900963541665,0.137798489592706,-1.92622039363344
"148808_at",-0.0728191017271312,4.77055707458005,-2.98433111961555,0.00300126345774083,0.13814721906498,-1.92979485044371
"157567_at",-0.0494889468279379,6.26424587719686,-2.98336592806799,0.00301055328078998,0.138358641339769,-1.93249484024155
"154664_at",0.207309430449152,3.80397366643994,2.98213224629619,0.00302246560228493,0.138480976562762,-1.93594467573103
"103695436_at",-0.0883517273669231,4.51563050867663,-2.98204781661434,0.00302328242299227,0.138480976562762,-1.93618072269606
"9658_at",0.0714712411790368,7.40089582136815,2.98126834484242,0.00303083302448842,0.138480976562762,-1.93835965315643
"55704_at",0.0949638076720364,6.42174516801199,2.98100750014962,0.00303336363136878,0.138480976562762,-1.93908869485474
"2140_at",-0.0594688230113703,7.30280135952616,-2.98066192890123,0.00303671919819222,0.138480976562762,-1.94005444688928
"100528032_at",-0.169500761191109,6.89784900510938,-2.97978821877718,0.00304521825908046,0.138653917610898,-1.94249568569606
"112268447_at",0.103984959721486,5.60043021993726,2.97895093578104,0.0030533833945066,0.138811144164768,-1.94483449962395
"79730_at",0.120573483556012,5.07578856474016,2.9776299774374,0.00306630605100479,0.139103476499224,-1.94852310110123
"10946_at",-0.0782910861525596,7.83706562644876,-2.97732898356647,0.00306925760292255,0.139103476499224,-1.94936336732961
"10810_at",0.109316039148462,5.15364626661094,2.97640056272242,0.00307837810094976,0.139128597546563,-1.951954670303
"388015_at",0.0766414482570965,3.97653800182509,2.97631118117917,0.00307925746292674,0.139128597546563,-1.95220410105354
"147694_at",-0.065828611153487,6.57812881045517,-2.97419755031461,0.00310011908564323,0.139578383860276,-1.95810036887344
"793_at",0.0688375126129678,3.1636022271538,2.97364913917721,0.00310555301350782,0.139578383860276,-1.95962958213125
"119180_at",0.146779110660929,3.44871219739316,2.97363479841749,0.00310569522566653,0.139578383860276,-1.95966956689727
"101927667_at",-0.0710387580410601,4.31034056605124,-2.9733858848583,0.00310816456133409,0.139578383860276,-1.96036355580096
"105379771_at",-0.0721598809535957,3.4493238536764,-2.97228108549481,0.003119146367429,0.139717848007788,-1.96344314376706
"25819_at",0.0619811812614117,5.28479672687438,2.97211947512323,0.00312075576187666,0.139717848007788,-1.96389353481063
"26207_at",-0.0618645809592383,8.62256776887484,-2.97035905034639,0.00313833619962019,0.140132843104023,-1.96879813212711
"105376177_at",-0.0863714420317161,4.64150482389545,-2.9702389473784,0.00313953889978123,0.140132843104023,-1.96913264116327
"80221_at",-0.0643604592074984,5.59837789083434,-2.966886745853,0.00317327811744214,0.141424508414112,-1.97846391219374
"729313_at",0.0687073941970398,6.08708034298049,2.96566117453868,0.00318569579272602,0.141660160507476,-1.98187292091423
"112268248_at",0.0940080347761452,4.49226132878066,2.96485053149865,0.00319393375270064,0.141660160507476,-1.98412703681549
"100507389_at",0.0766812625700075,3.93627747038214,2.96439123755708,0.00319860985515189,0.141660160507476,-1.98540391105605
"5827_at",-0.0547503912113543,5.816490904754,-2.96410283332804,0.00320154931690083,0.141660160507476,-1.98620560115489
"125919_at",-0.0598382924737938,6.537810307174,-2.96344175208231,0.00320829648488656,0.141660160507476,-1.98804295598869
"149643_at",-0.0965391987937037,3.61608195119127,-2.96334563215238,0.00320927859200071,0.141660160507476,-1.98831007109385
"196051_at",0.0509228731175154,5.13409919207052,2.96305725610181,0.00321222672931852,0.141660160507476,-1.98911141174791
"54536_at",0.083392892171779,7.26390462848046,2.96207773129131,0.00322225914687677,0.141877990845863,-1.99183276128654
"2950_at",-0.0843599190535222,9.25417810544832,-2.96163545354861,0.00322679839324919,0.141877990845863,-1.99306122980667
"105372589_at",-0.0773254520552748,5.33963114467457,-2.96007598667445,0.0032428504221291,0.14237128254173,-1.99739139388857
"7050_at",0.0385691038003105,6.05792207772804,2.95896032546518,0.00325437899608121,0.142664807805887,-2.00048790296348
"102724943_at",0.0541981054939983,4.62739071173127,2.95819642049976,0.0032622943295318,0.142710748299045,-2.00260746966527
"767564_at",0.0635230935671952,2.20769655358222,2.95792453788704,0.00326511573215508,0.142710748299045,-2.00336172133474
"5290_at",0.0828967703827283,7.30904052960089,2.95586007430527,0.0032866121348285,0.142740344568591,-2.00908674863921
"349114_at",-0.0622980200134499,7.34495073597621,-2.9554797350996,0.00329058653236957,0.142740344568591,-2.01014106079092
"162394_at",-0.095018089842866,9.69567792229074,-2.95507827914061,0.00329478635700074,0.142740344568591,-2.01125376809033
"101929863_at",0.0888360564325459,4.27984665221402,2.95499125671176,0.00329569738652537,0.142740344568591,-2.01149494726499
"107983991_at",-0.105109623077212,3.56503302991083,-2.95491671660714,0.0032964779228546,0.142740344568591,-2.01170152676204
"201292_at",-0.056586568499279,5.89476070823355,-2.9548011588686,0.00329768830364048,0.142740344568591,-2.01202177212787
"914_at",-0.10598941607793,9.5491749963149,-2.95460817193867,0.00329971060291287,0.142740344568591,-2.01255657036897
"4607_at",0.0619687409045316,5.82289215709916,2.95344854767751,0.00331188612822953,0.142804388087316,-2.01576937277228
"64577_at",0.0802172154444638,3.84654328771927,2.95246859280032,0.00332220720211399,0.142804388087316,-2.01848344829591
"105376544_at",0.0743358095317463,5.80744647591538,2.95175836694445,0.00332970580078664,0.142804388087316,-2.02044994445665
"80150_at",-0.0704939504199845,5.1373395043408,-2.95174873799803,0.00332980756985145,0.142804388087316,-2.02047660227502
"283464_at",0.0600986577517077,6.18304234712269,2.95129731225715,0.00333458191442569,0.142804388087316,-2.02172628457875
"4317_at",0.36738922267981,3.49836034914802,2.9509639654011,0.0033381114538437,0.142804388087316,-2.02264897132296
"100616151_at",0.099105094617674,5.64240715317013,2.95083187591453,0.00333951098641993,0.142804388087316,-2.02301456049104
"9139_at",-0.0430752612736319,6.8535924457762,-2.95078841365264,0.00333997160094235,0.142804388087316,-2.02313484923797
"9437_at",-0.0752308201276121,6.90863493331649,-2.95020755135266,0.00334613317464068,0.142860488683681,-2.02474231523895
"106481714_at",0.113714550719373,4.30571199125007,2.9491541947202,0.00335733329791314,0.143120237699829,-2.02765657767249
"5887_at",0.0427830472651888,8.43547201670002,2.9486102706261,0.0033631301316491,0.143120237699829,-2.02916103098155
"440193_at",-0.0551391802107339,8.26348681205473,-2.94789334188697,0.00337078472159901,0.143120237699829,-2.03114359553076
"101929074_at",0.0718267258548139,5.67211219943175,2.94781236935627,0.00337165025845009,0.143120237699829,-2.03136748449241
"107984450_at",0.104518823092874,3.11888557615608,2.94689122854088,0.00338151088133444,0.143332272019038,-2.03391402258919
"1901_at",-0.0826949764004488,9.34715318301457,-2.9463059545485,0.00338778980015861,0.143392097302978,-2.03553164404054
"23317_at",0.0687751309639966,7.31237626183786,2.94581877107536,0.00339302450867785,0.143407616931335,-2.03687792094241
"158747_at",0.0877256710800976,7.80414785214544,2.94227470493603,0.00343132788908598,0.144270652564187,-2.04666512209658
"319101_at",-0.178172727515659,4.80154239387366,-2.94218003584359,0.00343235644369622,0.144270652564187,-2.04692640280661
"132864_at",0.0609697034803661,7.68738129508252,2.94190639212951,0.00343533109383352,0.144270652564187,-2.04768159680479
"107986215_at",-0.11677907372474,3.73980925909649,-2.94138147364918,0.00344104382363939,0.144270652564187,-2.0491300629991
"105373438_at",0.0495374725408886,3.09206301183265,2.94115854372258,0.00344347261181809,0.144270652564187,-2.04974514342328
"10866_at",-0.0706538767557919,9.63625531260648,-2.94108494189205,0.00344427483649135,0.144270652564187,-2.04994820658455
"105370171_at",0.0717051366502584,4.83911999407235,2.94016414265438,0.00345432554318711,0.144270652564187,-2.052488225972
"28731_at",-0.124211759354065,8.92949474964399,-2.93975389317623,0.00345881211753337,0.144270652564187,-2.05361965105292
"11129_at",0.0400855852609509,6.60286804452264,2.93871361482322,0.00347021268737419,0.144270652564187,-2.05648795068389
"84934_at",-0.0412887205066977,5.97559332343467,-2.93831267051053,0.00347461585201407,0.144270652564187,-2.05759319130193
"8809_at",0.0896886810302107,6.69044192914408,2.93761797807074,0.00348225703442492,0.144270652564187,-2.05950783363984
"9320_at",0.0591828625775783,8.51437892632383,2.93742108123702,0.00348442556575616,0.144270652564187,-2.06005042213629
"5197_at",0.216995871261254,5.72784747082664,2.93691572845995,0.00348999693462519,0.144270652564187,-2.06144286278111
"22921_at",0.0784347423203305,7.10797252086658,2.93615562548464,0.00349839217144811,0.144270652564187,-2.06353680496166
"7059_at",0.068942440457107,5.60679547688146,2.93609625383468,0.00349904869927831,0.144270652564187,-2.06370034090475
"105374476_at",0.0680908994112363,3.71944374449572,2.93602556732497,0.00349983049279389,0.144270652564187,-2.0638950388685
"729582_at",-0.084050880567339,4.44097847768575,-2.93588088655986,0.00350143116087616,0.144270652564187,-2.06429353158092
"3984_at",0.0770160548672459,6.98429899913728,2.93565879855144,0.00350388952057168,0.144270652564187,-2.06490518958775
"100506779_at",-0.0440354499884029,7.48097961528287,-2.93506091503396,0.00351051550943905,0.144270652564187,-2.06655161451632
"51451_at",-0.0471032391870299,6.91095917600572,-2.93479467225868,0.00351346980041326,0.144270652564187,-2.0672846784229
"100127983_at",0.110585735925477,5.55454116507711,2.93454088349613,0.0035162880118499,0.144270652564187,-2.06798339246292
